ep,feasible,reward,J_norm,J_raw,mean_surplus,var_surplus,cohesion_pen,min_pressure,baseline,entropy,best_J_norm_so_far,elapsed_s
4400,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.810267806532464,0.3103542625904083,3.7101571237095827,0.0948411999999621
4450,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.8104308613360636,0.5719484686851501,3.7101571237095827,0.08759399999996731
4500,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.813911095334789,0.00536560220643878,3.7101571237095827,0.09150379999999814
4550,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.810145758423873,0.9259076118469238,3.7101571237095827,0.092063899999971
4600,1,-3.830344538871912,3.830344538871912,30.075869737892326,13.460568374568073,0.9330591444002084,0.35555555555555557,23.664100523366077,-3.8107359890114383,0.14764323830604553,3.7101571237095827,0.10129269999998769
4650,1,-3.830344538871912,3.830344538871912,30.075869737892326,13.460568374568073,0.9330591444002084,0.35555555555555557,23.664100523366077,-3.814461612631569,0.47681164741516113,3.7101571237095827,0.08720069999998259
4700,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.8106148620859557,0.3806852698326111,3.7101571237095827,0.09864299999998138
4750,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.811090285535188,0.27162423729896545,3.7101571237095827,0.11065279999996847
4800,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.811464571807044,0.14657247066497803,3.7101571237095827,0.0955368999999564
4850,1,-3.830344538871912,3.830344538871912,30.075869737892326,13.460568374568073,0.9330591444002084,0.35555555555555557,23.664100523366077,-3.8155713997494654,0.0720185711979866,3.7101571237095827,0.09881640000003244
4900,1,-3.830344538871912,3.830344538871912,30.075869737892326,13.460568374568073,0.9330591444002084,0.35555555555555557,23.664100523366077,-3.8124574814553536,0.23840762674808502,3.7101571237095827,0.08718079999999873
4950,1,-3.830344538871912,3.830344538871912,30.075869737892326,13.460568374568073,0.9330591444002084,0.35555555555555557,23.664100523366077,-3.8160486716348676,0.26939719915390015,3.7101571237095827,0.09842630000002828
